Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
heart-va,H2O-ERT,7,"{'ntrees': 10, 'histogram_type': 'Random', 'max_depth': 3}",0.25,0.12,0.17083333333333334,0.12000000000000002,0.3862387218045112,0.5857526154401154,0.840243473649025,9.548075636848806
heart-va,H2O-ERT,8,"{'ntrees': 20, 'histogram_type': 'Random', 'max_depth': 7}",0.2,0.12,0.17,0.08,0.4785570175438597,0.6425734126984127,0.6411124840378761,9.914627624675633
heart-va,H2O-ERT,9,"{'ntrees': 70, 'histogram_type': 'Random', 'max_depth': 3}",0.25,0.08,0.17,0.11648351648351647,0.340125,0.6538373015873015,0.608124041929841,9.963584225624803
statlog-german-credit,H2O-ERT,0,"{'ntrees': 30, 'histogram_type': 'Random', 'max_depth': 5}",0.39,0.7285714285714285,0.8833333333333333,0.15555555555555556,0.6419047619047621,0.3977975435560502,0.8266060017049313,2.2805225476622586
statlog-german-credit,H2O-ERT,1,"{'ntrees': 90, 'histogram_type': 'Random', 'max_depth': 3}",0.25,0.6142857142857143,0.85,0.14285714285714285,0.6838095238095238,0.4946246568194381,0.6186784198507667,2.154131550341845
statlog-german-credit,H2O-ERT,2,"{'ntrees': 50, 'histogram_type': 'Random', 'max_depth': 7}",0.39,0.7071428571428572,0.8190476190476189,0.19607843137254904,0.5733333333333333,0.3714329540019711,1.0542444754391909,6.477937037125231
statlog-german-credit,H2O-ERT,3,"{'ntrees': 80, 'histogram_type': 'Random', 'max_depth': 7}",0.28,0.6333333333333333,0.8833333333333333,0.125,0.7045238095238097,0.4806965068391728,0.6313456706702709,1.9771619606763133
statlog-german-credit,H2O-ERT,4,"{'ntrees': 50, 'histogram_type': 'Random', 'max_depth': 3}",0.16,0.4595238095238096,0.8261904761904761,0.13513513513513514,0.7361904761904762,0.6312705497962391,1.2949549173936248,4.290682999417186
statlog-german-credit,H2O-ERT,5,"{'ntrees': 60, 'histogram_type': 'Random', 'max_depth': 7}",0.42,0.6761904761904762,0.8595238095238096,0.18181818181818185,0.6109523809523809,0.3758746345564698,0.4388362569734454,2.1675930358469486
statlog-german-credit,H2O-ERT,6,"{'ntrees': 90, 'histogram_type': 'Random', 'max_depth': 4}",0.41,0.7571428571428571,0.9166666666666669,0.1282051282051282,0.6538095238095238,0.39842095799800187,0.460216904990375,2.4678543116897345
statlog-german-credit,H2O-ERT,7,"{'ntrees': 20, 'histogram_type': 'Random', 'max_depth': 7}",0.26,0.5261904761904762,0.8714285714285714,0.10714285714285714,0.7223809523809523,0.502150781468113,0.4654459524899721,2.3708302993327384
statlog-german-credit,H2O-ERT,8,"{'ntrees': 30, 'histogram_type': 'Random', 'max_depth': 5}",0.43,0.7261904761904763,0.9595238095238096,0.06451612903225806,0.6642857142857144,0.3994475049361474,0.4594376906752586,3.992412462830544
statlog-german-credit,H2O-ERT,9,"{'ntrees': 70, 'histogram_type': 'Random', 'max_depth': 7}",0.43,0.6976190476190476,0.8785714285714286,0.15384615384615385,0.6376190476190476,0.38343160631174655,0.4486527154222131,2.1159064397215843
wine-quality-red,H2O-ERT,0,"{'ntrees': 80, 'histogram_type': 'Random', 'max_depth': 6}",0.00625,0.25859788359788355,0.2312939958592133,0.0010416666666666669,0.3862410776509497,0.6995091299135989,0.4275043262168765,2.70807555061765
