Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
ar4,fastbdt,3,"{'depth': 7, 'nTrees': 225}",0.09090909090909091,0.25,0.75,0.1,0.05555555555555558,0.14646464646464646,0.14740483555942774,0.07172411477023906
ar4,fastbdt,4,"{'depth': 8, 'nTrees': 175}",0.18181818181818182,0.5,0.5,0.18181818181818182,0.16666666666666669,0.1625,0.37115691509097815,0.16533574936064807
ar4,fastbdt,5,"{'depth': 6, 'nTrees': 225}",0.36363636363636365,0.6111111111111112,0.3888888888888889,0.2222222222222222,0.0,0.14090909090909093,0.07594750449061394,0.1365760849280791
ar4,fastbdt,6,"{'depth': 8, 'nTrees': 200}",0.09090909090909091,0.05555555555555555,0.9444444444444444,0.0,0.1111111111111111,0.1534090909090909,1.8638701615855098,0.1365821808576584
ar4,fastbdt,7,"{'depth': 7, 'nTrees': 175}",0.1,0.25,0.75,0.1111111111111111,0.0,0.15555555555555556,0.15202431939542294,0.1975996419787407
ar4,fastbdt,8,"{'depth': 7, 'nTrees': 200}",0.2,0.5,0.5,0.2,0.5,0.3611111111111111,1.0515505848452449,0.10881796479225159
ar4,fastbdt,9,"{'depth': 7, 'nTrees': 175}",0.2,0.5,0.5,0.2,0.125,0.17142857142857143,0.4331605639308691,0.11957129463553429
statlog-australian-credit,fastbdt,0,"{'depth': 8, 'nTrees': 150}",0.34782608695652173,0.48500967117988397,0.5149903288201161,0.625,0.6228239845261122,0.8017967745438901,0.6507746065035462,0.02229005854198898
statlog-australian-credit,fastbdt,1,"{'depth': 7, 'nTrees': 125}",0.3188405797101449,0.4516441005802708,0.5483558994197292,0.5,0.5773694390715668,0.7395108541219582,0.3430447243154049,0.03820640183445336
statlog-australian-credit,fastbdt,2,"{'depth': 5, 'nTrees': 100}",0.3333333333333333,0.46228239845261127,0.5377176015473888,0.5555555555555556,0.5735009671179884,0.7496694293095122,0.14758633077144623,0.029235025462896927
statlog-australian-credit,fastbdt,3,"{'depth': 6, 'nTrees': 50}",0.3333333333333333,0.46228239845261127,0.5377176015473888,0.5555555555555556,0.5657640232108316,0.7733075725916044,0.14911630656570196,0.03336214770873388
statlog-australian-credit,fastbdt,4,"{'depth': 5, 'nTrees': 225}",0.36231884057971014,0.5077369439071566,0.4922630560928433,0.7142857142857143,0.4661508704061895,0.6733483485254325,0.24785669147968292,0.029879622161388397
