Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
cardiotocography-10clases,H2O-DRF,1,"{'seed': 1, 'min_rows': 45, 'ntrees': 90}",0.046948356807511735,0.042960237584557005,0.15772589563424408,0.011546242774566472,0.347748583473562,0.6461087967596081,1.2651913324370978,3.1311482042424
cardiotocography-10clases,H2O-DRF,2,"{'seed': 1, 'min_rows': 45, 'ntrees': 90}",0.023474178403755867,0.02224880382775119,0.1639367362153206,0.0029069767441860465,0.3343045877010028,0.6362185150477864,0.8194958651438355,3.0270232753434647
cardiotocography-10clases,H2O-DRF,3,"{'seed': 1, 'min_rows': 45, 'ntrees': 90}",0.046948356807511735,0.038960237584556995,0.15581805698502613,0.011546242774566472,0.36466853130230015,0.6523043004115128,0.3861510502174497,2.1117129078913184
cardiotocography-10clases,H2O-DRF,4,"{'seed': 1, 'min_rows': 25, 'ntrees': 20}",0.051643192488262914,0.030071199218204656,0.1586262816299114,0.012853107344632771,0.33481199672615586,0.6315269229688056,1.7922794297337532,2.0692013247821808
cardiotocography-10clases,H2O-DRF,5,"{'seed': 1, 'min_rows': 45, 'ntrees': 40}",0.023474178403755867,0.013157894736842105,0.15842250711579206,0.002873563218390805,0.34051116425338623,0.6482439275684728,1.6838222853839395,3.096114747890844
cardiotocography-10clases,H2O-DRF,6,"{'seed': 1, 'min_rows': 45, 'ntrees': 90}",0.02830188679245283,0.045071457278353835,0.14575452003128955,0.006469135802469136,0.3596290634043985,0.6632413230823668,0.8224069755524397,3.213062126822067
cardiotocography-10clases,H2O-DRF,7,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.02830188679245283,0.01770468611847922,0.1608244864969003,0.0069264069264069255,0.3373894278471663,0.6655785766658662,0.4153901282697916,2.201213580468353
cardiotocography-10clases,H2O-DRF,8,"{'seed': 1, 'min_rows': 45, 'ntrees': 50}",0.018867924528301886,0.009416445623342177,0.14959483619828445,0.003881307124076625,0.34452683731684425,0.614159771483483,0.3844321854412556,2.962328700067581
cardiotocography-10clases,H2O-DRF,9,"{'seed': 1, 'min_rows': 45, 'ntrees': 20}",0.04716981132075472,0.02628116710875332,0.13582451306487814,0.011569845329436123,0.3575366571834493,0.6406470892197247,1.3213130235671997,2.378799649447484
autos,H2O-DRF,0,"{'seed': 1, 'min_rows': 45, 'ntrees': 70}",0.09523809523809523,0.13333333333333333,0.30833333333333324,0.02,0.30074074074074075,0.5486967893217892,0.3973238030448556,21.727608339417554
